turn,player,agent,moved_pair,p1_move,p1_direction,p2_move,p2_direction,p1_score,p2_score,board_matrix_flattened
1,p1,random,"[3, 5]","[6, 2] -> [5, 1]",Up-Left,"[6, 4] -> [6, 3]",Left,0,0,[ 0  0 -2  0 -4  0  0] | [-1  0  0  0  0  0 -6] | [ 0  0 -3  0 -5  0  0] | [ 0  0  0  0  0  0  0] | [ 0  0  0  0  0  0  0] | [ 0  3  0  0  0  0  0] | [ 0  0  0  5  0  0  0] | [ 1  0  0  0  0  0  6] | [ 0  0  2  0  4  0  0]
2,p2,random,"[-5, -3]","[2, 4] -> [3, 3]",Down-Left,"[2, 2] -> [3, 1]",Down-Left,0,0,[ 0  0 -2  0 -4  0  0] | [-1  0  0  0  0  0 -6] | [ 0  0  0  0  0  0  0] | [ 0 -3  0 -5  0  0  0] | [ 0  0  0  0  0  0  0] | [ 0  3  0  0  0  0  0] | [ 0  0  0  5  0  0  0] | [ 1  0  0  0  0  0  6] | [ 0  0  2  0  4  0  0]
3,p1,random,"[6, 1]","[7, 6] -> [8, 6]",Down,"[7, 0] -> [8, 0]",Down,0,0,[ 0  0 -2  0 -4  0  0] | [-1  0  0  0  0  0 -6] | [ 0  0  0  0  0  0  0] | [ 0 -3  0 -5  0  0  0] | [ 0  0  0  0  0  0  0] | [ 0  3  0  0  0  0  0] | [ 0  0  0  5  0  0  0] | [ 0  0  0  0  0  0  0] | [ 1  0  2  0  4  0  6]
4,p2,random,"[-3, -4]","[3, 1] -> [4, 0]",Down-Left,"[0, 4] -> [1, 4]",Down,0,0,[ 0  0 -2  0  0  0  0] | [-1  0  0  0 -4  0 -6] | [ 0  0  0  0  0  0  0] | [ 0  0  0 -5  0  0  0] | [-3  0  0  0  0  0  0] | [ 0  3  0  0  0  0  0] | [ 0  0  0  5  0  0  0] | [ 0  0  0  0  0  0  0] | [ 1  0  2  0  4  0  6]
