turn,player,agent,moved_pair,p1_move,p1_direction,p2_move,p2_direction,p1_score,p2_score,board_matrix_flattened
1,p1,random,"[6, 1]","[7, 6] -> [8, 6]",Down,"[7, 0] -> [8, 0]",Down,0,0,[ 0  0 -2  0 -4  0  0] | [-1  0  0  0  0  0 -6] | [ 0  0 -3  0 -5  0  0] | [ 0  0  0  0  0  0  0] | [ 0  0  0  0  0  0  0] | [ 0  0  0  0  0  0  0] | [ 0  0  3  0  5  0  0] | [ 0  0  0  0  0  0  0] | [ 1  0  2  0  4  0  6]
2,p2,random,"[-3, -5]","[2, 2] -> [2, 3]",Right,"[2, 4] -> [3, 5]",Down-Right,0,0,[ 0  0 -2  0 -4  0  0] | [-1  0  0  0  0  0 -6] | [ 0  0  0 -3  0  0  0] | [ 0  0  0  0  0 -5  0] | [ 0  0  0  0  0  0  0] | [ 0  0  0  0  0  0  0] | [ 0  0  3  0  5  0  0] | [ 0  0  0  0  0  0  0] | [ 1  0  2  0  4  0  6]
3,p1,random,"[2, 3]","[8, 2] -> [7, 2]",Up,"[6, 2] -> [5, 2]",Up,0,0,[ 0  0 -2  0 -4  0  0] | [-1  0  0  0  0  0 -6] | [ 0  0  0 -3  0  0  0] | [ 0  0  0  0  0 -5  0] | [ 0  0  0  0  0  0  0] | [ 0  0  3  0  0  0  0] | [ 0  0  0  0  5  0  0] | [ 0  0  2  0  0  0  0] | [ 1  0  0  0  4  0  6]
4,p2,random,"[-6, -1]","[1, 6] -> [0, 6]",Up,"[1, 0] -> [0, 0]",Up,0,0,[-1  0 -2  0 -4  0 -6] | [ 0  0  0  0  0  0  0] | [ 0  0  0 -3  0  0  0] | [ 0  0  0  0  0 -5  0] | [ 0  0  0  0  0  0  0] | [ 0  0  3  0  0  0  0] | [ 0  0  0  0  5  0  0] | [ 0  0  2  0  0  0  0] | [ 1  0  0  0  4  0  6]
5,p1,random,"[2, 3]","[7, 2] -> [6, 1]",Up-Left,"[5, 2] -> [4, 2]",Up,0,0,[-1  0 -2  0 -4  0 -6] | [ 0  0  0  0  0  0  0] | [ 0  0  0 -3  0  0  0] | [ 0  0  0  0  0 -5  0] | [ 0  0  3  0  0  0  0] | [ 0  0  0  0  0  0  0] | [ 0  2  0  0  5  0  0] | [ 0  0  0  0  0  0  0] | [ 1  0  0  0  4  0  6]
